"","year","inst","numx","men","women","major","stem"
"8864",2008,"Total",24,537,65,"Marine engineering","STEM"
"8865",2008,"Total",25,2706,141,"Aeronautical engineering","STEM"
"8866",2008,"Total",26,9716,1133,"Engineering management","STEM"
"8867",2008,"Total",27,1000,569,"Crafts","STEM"
"8868",2008,"Total",28,61993,13402,"Engineering: Others","STEM"
"8869",2008,"Total",29,7420,4537,"Agricultural sciences","STEM"
"8870",2008,"Total",30,3575,3184,"Agricultural chemistry","STEM"
"8871",2008,"Total",31,2124,786,"Agricultural engineering","STEM"
"8872",2008,"Total",32,2305,1082,"Agricultural economics","STEM"
"8873",2008,"Total",33,1232,629,"Forestry","STEM"
"8874",2008,"Total",34,0,0,"Forest products","STEM"
"8875",2008,"Total",35,5781,4993,"Veterinary medicine","STEM"
"8876",2008,"Total",36,4782,1850,"Fisheries science","STEM"
"8877",2008,"Total",37,18001,12621,"Agricultural sciences: Others","STEM"
"8878",2008,"Total",38,31983,15132,"Medicine","Health"
"8879",2008,"Total",39,10289,6174,"Dentistry","Health"
"8880",2008,"Total",40,25256,29511,"Pharmacy","Health"
"8881",2008,"Total",41,4380,39228,"Nursing","Health"
"8882",2008,"Total",42,26814,37207,"Health: Others","Health"
"8883",2008,"Total",43,17,1,"Merchant marine","Non-STEM"
"8884",2008,"Total",44,2497,19541,"Home economics","Non-STEM"
"8885",2008,"Total",45,3184,27726,"Food science","Non-STEM"
"8886",2008,"Total",46,415,6312,"Clothing","Non-STEM"
"8887",2008,"Total",47,66,1344,"Housing","Non-STEM"
"8888",2008,"Total",48,511,4168,"Child","Non-STEM"
"8889",2008,"Total",49,8115,15834,"Pedagogy","Non-STEM"
"8890",2008,"Total",50,4345,5280,"Elementary school education","Non-STEM"
"8891",2008,"Total",51,740,554,"Junior high school education","Non-STEM"
"8892",2008,"Total",52,0,0,"High school education","Non-STEM"
"8893",2008,"Total",53,0,2,"Specialized subjects education","Non-STEM"
"8894",2008,"Total",54,0,0,"Visually impaired education","Non-STEM"
"8895",2008,"Total",55,0,0,"Deaf education","Non-STEM"
"8896",2008,"Total",56,41,167,"Special school education","Non-STEM"
"8897",2008,"Total",57,15,140,"Kindergarten education","Non-STEM"
"8898",2008,"Total",58,17607,10535,"Physical education","Non-STEM"
"8899",2008,"Total",59,31537,58418,"Pedagogy: Others","Non-STEM"
"8900",2008,"Total",60,3003,8298,"Fine arts","Non-STEM"
"8901",2008,"Total",61,5521,10968,"Design","Non-STEM"
"8902",2008,"Total",62,3771,15517,"Music","Non-STEM"
"8903",2008,"Total",63,9551,16725,"Fine arts: Others","Non-STEM"
"8904",2008,"Total",64,892,1754,"Liberal arts","Non-STEM"
"8905",2008,"Total",65,295,304,"General science","Non-STEM"
"8906",2008,"Total",66,2023,1427,"Liberal arts (humanities and social sciene)","Non-STEM"
"8907",2008,"Total",67,5656,892,"Liberal arts (science)","Non-STEM"
"8908",2008,"National",1,169,501,"Literature","Non-STEM"
"8909",2008,"National",2,407,278,"History","Non-STEM"
"8910",2008,"National",3,51,62,"Philosophy","Non-STEM"
"8911",2008,"National",4,10200,20664,"Humanities: Others","Non-STEM"
"8912",2008,"National",5,10813,6066,"Law and politics","Non-STEM"
"8913",2008,"National",6,27494,11721,"Commerce and economics","Non-STEM"
"8914",2008,"National",7,1880,1594,"Sociology","Non-STEM"
"8915",2008,"National",8,6369,4715,"Social sciences: Others","Non-STEM"
"8916",2008,"National",9,3949,1232,"Mathematics","STEM"
"8917",2008,"National",10,4398,756,"Physics","STEM"
"8918",2008,"National",11,2885,1268,"Chemistry","STEM"
"8919",2008,"National",12,2233,1623,"Biology","STEM"
"8920",2008,"National",13,1598,596,"Geography","STEM"
"8921",2008,"National",14,9047,2859,"Physical sciences: Others","STEM"
"8922",2008,"National",15,24430,892,"Mechanical engineering","STEM"
"8923",2008,"National",16,39663,2591,"Telecommunications engineering","STEM"
"8924",2008,"National",17,12178,2791,"Civil engineering","STEM"
"8925",2008,"National",18,15933,3701,"Applied chemistry","STEM"
"8926",2008,"National",19,3896,284,"Applied science","STEM"
"8927",2008,"National",20,12,1,"Nuclear engineering","STEM"
"8928",2008,"National",21,6,0,"Mining engineering","STEM"
"8929",2008,"National",22,349,29,"Metallurgical engineering","STEM"
"8930",2008,"National",23,896,219,"Textile engineering","STEM"
"8931",2008,"National",24,431,60,"Marine engineering","STEM"
"8932",2008,"National",25,117,1,"Aeronautical engineering","STEM"
"8933",2008,"National",26,210,26,"Engineering management","STEM"
"8934",2008,"National",27,12,36,"Crafts","STEM"
"8935",2008,"National",28,25294,4904,"Engineering: Others","STEM"
"8936",2008,"National",29,2798,2168,"Agricultural sciences","STEM"
"8937",2008,"National",30,1011,978,"Agricultural chemistry","STEM"
"8938",2008,"National",31,485,151,"Agricultural engineering","STEM"
"8939",2008,"National",32,331,235,"Agricultural economics","STEM"
"8940",2008,"National",33,663,331,"Forestry","STEM"
"8941",2008,"National",34,0,0,"Forest products","STEM"
"8942",2008,"National",35,1815,1424,"Veterinary medicine","STEM"
"8943",2008,"National",36,2006,1000,"Fisheries science","STEM"
"8944",2008,"National",37,9489,6372,"Agricultural sciences: Others","STEM"
"8945",2008,"National",38,17206,7555,"Medicine","Health"
"8946",2008,"National",39,2175,1595,"Dentistry","Health"
"8947",2008,"National",40,2784,1943,"Pharmacy","Health"
"8948",2008,"National",41,453,4697,"Nursing","Health"
"8949",2008,"National",42,4190,11137,"Health: Others","Health"
"8950",2008,"National",43,17,1,"Merchant marine","Non-STEM"
"8951",2008,"National",44,0,813,"Home economics","Non-STEM"
"8952",2008,"National",45,0,302,"Food science","Non-STEM"
"8953",2008,"National",46,0,0,"Clothing","Non-STEM"
"8954",2008,"National",47,0,114,"Housing","Non-STEM"
"8955",2008,"National",48,0,0,"Child","Non-STEM"
"8956",2008,"National",49,1117,1679,"Pedagogy","Non-STEM"
"8957",2008,"National",50,4297,5207,"Elementary school education","Non-STEM"
"8958",2008,"National",51,740,554,"Junior high school education","Non-STEM"
"8959",2008,"National",52,0,0,"High school education","Non-STEM"
"8960",2008,"National",53,0,2,"Specialized subjects education","Non-STEM"
"8961",2008,"National",54,0,0,"Visually impaired education","Non-STEM"
"8962",2008,"National",55,0,0,"Deaf education","Non-STEM"
"8963",2008,"National",56,41,167,"Special school education","Non-STEM"
"8964",2008,"National",57,15,140,"Kindergarten education","Non-STEM"
"8965",2008,"National",58,1436,576,"Physical education","Non-STEM"
"8966",2008,"National",59,22485,31635,"Pedagogy: Others","Non-STEM"
"8967",2008,"National",60,193,226,"Fine arts","Non-STEM"
"8968",2008,"National",61,65,117,"Design","Non-STEM"
"8969",2008,"National",62,306,632,"Music","Non-STEM"
"8970",2008,"National",63,441,1324,"Fine arts: Others","Non-STEM"
"8971",2008,"National",64,338,531,"Liberal arts","Non-STEM"
"8972",2008,"National",65,295,304,"General science","Non-STEM"
"8973",2008,"National",66,2023,880,"Liberal arts (humanities and social sciene)","Non-STEM"
"8974",2008,"National",67,3485,543,"Liberal arts (science)","Non-STEM"
"8975",2008,"Public",1,1943,6938,"Literature","Non-STEM"
"8976",2008,"Public",2,83,89,"History","Non-STEM"
"8977",2008,"Public",3,5,177,"Philosophy","Non-STEM"
"8978",2008,"Public",4,4224,6577,"Humanities: Others","Non-STEM"
"8979",2008,"Public",5,1126,770,"Law and politics","Non-STEM"
"8980",2008,"Public",6,12748,7156,"Commerce and economics","Non-STEM"
"8981",2008,"Public",7,2412,4517,"Sociology","Non-STEM"
"8982",2008,"Public",8,2161,1998,"Social sciences: Others","Non-STEM"
"8983",2008,"Public",9,347,70,"Mathematics","STEM"
"8984",2008,"Public",10,286,21,"Physics","STEM"
"8985",2008,"Public",11,100,49,"Chemistry","STEM"
"8986",2008,"Public",12,486,300,"Biology","STEM"
"8987",2008,"Public",13,65,30,"Geography","STEM"
"8988",2008,"Public",14,842,473,"Physical sciences: Others","STEM"
"8989",2008,"Public",15,2030,89,"Mechanical engineering","STEM"
"8990",2008,"Public",16,4057,560,"Telecommunications engineering","STEM"
"8991",2008,"Public",17,843,220,"Civil engineering","STEM"
"8992",2008,"Public",18,580,157,"Applied chemistry","STEM"
"8993",2008,"Public",19,228,11,"Applied science","STEM"
"8994",2008,"Public",20,0,0,"Nuclear engineering","STEM"
"8995",2008,"Public",21,0,0,"Mining engineering","STEM"
"8996",2008,"Public",22,0,0,"Metallurgical engineering","STEM"
"8997",2008,"Public",23,0,0,"Textile engineering","STEM"
"8998",2008,"Public",24,0,0,"Marine engineering","STEM"
"8999",2008,"Public",25,141,14,"Aeronautical engineering","STEM"
"9000",2008,"Public",26,135,48,"Engineering management","STEM"
"9001",2008,"Public",27,0,0,"Crafts","STEM"
"9002",2008,"Public",28,4243,1157,"Engineering: Others","STEM"
"9003",2008,"Public",29,229,192,"Agricultural sciences","STEM"
"9004",2008,"Public",30,103,188,"Agricultural chemistry","STEM"
"9005",2008,"Public",31,94,73,"Agricultural engineering","STEM"
"9006",2008,"Public",32,202,314,"Agricultural economics","STEM"
"9007",2008,"Public",33,90,69,"Forestry","STEM"
"9008",2008,"Public",34,0,0,"Forest products","STEM"
"9009",2008,"Public",35,164,109,"Veterinary medicine","STEM"
"9010",2008,"Public",36,119,56,"Fisheries science","STEM"
"9011",2008,"Public",37,1265,936,"Agricultural sciences: Others","STEM"
"9012",2008,"Public",38,2799,1274,"Medicine","Health"
"9013",2008,"Public",39,363,209,"Dentistry","Health"
"9014",2008,"Public",40,885,592,"Pharmacy","Health"
"9015",2008,"Public",41,1144,12538,"Nursing","Health"
"9016",2008,"Public",42,1233,2378,"Health: Others","Health"
"9017",2008,"Public",43,0,0,"Merchant marine","Non-STEM"
"9018",2008,"Public",44,232,550,"Home economics","Non-STEM"
"9019",2008,"Public",45,138,1348,"Food science","Non-STEM"
"9020",2008,"Public",46,0,98,"Clothing","Non-STEM"
"9021",2008,"Public",47,0,0,"Housing","Non-STEM"
"9022",2008,"Public",48,0,0,"Child","Non-STEM"
"9023",2008,"Public",49,36,292,"Pedagogy","Non-STEM"
"9024",2008,"Public",50,0,0,"Elementary school education","Non-STEM"
"9025",2008,"Public",51,0,0,"Junior high school education","Non-STEM"
"9026",2008,"Public",52,0,0,"High school education","Non-STEM"
"9027",2008,"Public",53,0,0,"Specialized subjects education","Non-STEM"
"9028",2008,"Public",54,0,0,"Visually impaired education","Non-STEM"
"9029",2008,"Public",55,0,0,"Deaf education","Non-STEM"
"9030",2008,"Public",56,0,0,"Special school education","Non-STEM"
"9031",2008,"Public",57,0,0,"Kindergarten education","Non-STEM"
"9032",2008,"Public",58,0,0,"Physical education","Non-STEM"
"9033",2008,"Public",59,343,730,"Pedagogy: Others","Non-STEM"
"9034",2008,"Public",60,348,1113,"Fine arts","Non-STEM"
"9035",2008,"Public",61,293,540,"Design","Non-STEM"
"9036",2008,"Public",62,199,661,"Music","Non-STEM"
"9037",2008,"Public",63,134,640,"Fine arts: Others","Non-STEM"
"9038",2008,"Public",64,76,383,"Liberal arts","Non-STEM"
"9039",2008,"Public",65,0,0,"General science","Non-STEM"
"9040",2008,"Public",66,0,0,"Liberal arts (humanities and social sciene)","Non-STEM"
"9041",2008,"Public",67,375,60,"Liberal arts (science)","Non-STEM"
"9042",2008,"Private",1,39141,101780,"Literature","Non-STEM"
"9043",2008,"Private",2,13915,12208,"History","Non-STEM"
"9044",2008,"Private",3,17633,25081,"Philosophy","Non-STEM"
"9045",2008,"Private",4,44619,87231,"Humanities: Others","Non-STEM"
"9046",2008,"Private",5,108742,43501,"Law and politics","Non-STEM"
"9047",2008,"Private",6,331664,100891,"Commerce and economics","Non-STEM"
"9048",2008,"Private",7,70949,81668,"Sociology","Non-STEM"
"9049",2008,"Private",8,39064,21751,"Social sciences: Others","Non-STEM"
"9050",2008,"Private",9,10382,2648,"Mathematics","STEM"
"9051",2008,"Private",10,7168,902,"Physics","STEM"
"9052",2008,"Private",11,6152,2374,"Chemistry","STEM"
"9053",2008,"Private",12,1871,1095,"Biology","STEM"
"9054",2008,"Private",13,1361,378,"Geography","STEM"
"9055",2008,"Private",14,8422,4371,"Physical sciences: Others","STEM"
"9056",2008,"Private",15,46488,1041,"Mechanical engineering","STEM"
"9057",2008,"Private",16,81462,4514,"Telecommunications engineering","STEM"
"9058",2008,"Private",17,41580,7157,"Civil engineering","STEM"
"9059",2008,"Private",18,15078,3418,"Applied chemistry","STEM"
"9060",2008,"Private",19,1751,209,"Applied science","STEM"
"9061",2008,"Private",20,73,3,"Nuclear engineering","STEM"
"9062",2008,"Private",21,0,0,"Mining engineering","STEM"
"9063",2008,"Private",22,1,0,"Metallurgical engineering","STEM"
"9064",2008,"Private",23,0,0,"Textile engineering","STEM"
"9065",2008,"Private",24,106,5,"Marine engineering","STEM"
"9066",2008,"Private",25,2448,126,"Aeronautical engineering","STEM"
"9067",2008,"Private",26,9371,1059,"Engineering management","STEM"
"9068",2008,"Private",27,988,533,"Crafts","STEM"
"9069",2008,"Private",28,32456,7341,"Engineering: Others","STEM"
"9070",2008,"Private",29,4393,2177,"Agricultural sciences","STEM"
"9071",2008,"Private",30,2461,2018,"Agricultural chemistry","STEM"
"9072",2008,"Private",31,1545,562,"Agricultural engineering","STEM"
"9073",2008,"Private",32,1772,533,"Agricultural economics","STEM"
"9074",2008,"Private",33,479,229,"Forestry","STEM"
"9075",2008,"Private",34,0,0,"Forest products","STEM"
"9076",2008,"Private",35,3802,3460,"Veterinary medicine","STEM"
"9077",2008,"Private",36,2657,794,"Fisheries science","STEM"
"9078",2008,"Private",37,7247,5313,"Agricultural sciences: Others","STEM"
"9079",2008,"Private",38,11978,6303,"Medicine","Health"
"9080",2008,"Private",39,7751,4370,"Dentistry","Health"
"9081",2008,"Private",40,21587,26976,"Pharmacy","Health"
"9082",2008,"Private",41,2783,21993,"Nursing","Health"
"9083",2008,"Private",42,21391,23692,"Health: Others","Health"
"9084",2008,"Private",43,0,0,"Merchant marine","Non-STEM"
"9085",2008,"Private",44,2265,18178,"Home economics","Non-STEM"
"9086",2008,"Private",45,3046,26076,"Food science","Non-STEM"
"9087",2008,"Private",46,415,6214,"Clothing","Non-STEM"
"9088",2008,"Private",47,66,1230,"Housing","Non-STEM"
"9089",2008,"Private",48,511,4168,"Child","Non-STEM"
"9090",2008,"Private",49,6962,13863,"Pedagogy","Non-STEM"
"9091",2008,"Private",50,48,73,"Elementary school education","Non-STEM"
"9092",2008,"Private",51,0,0,"Junior high school education","Non-STEM"
"9093",2008,"Private",52,0,0,"High school education","Non-STEM"
"9094",2008,"Private",53,0,0,"Specialized subjects education","Non-STEM"
"9095",2008,"Private",54,0,0,"Visually impaired education","Non-STEM"
"9096",2008,"Private",55,0,0,"Deaf education","Non-STEM"
"9097",2008,"Private",56,0,0,"Special school education","Non-STEM"
"9098",2008,"Private",57,0,0,"Kindergarten education","Non-STEM"
"9099",2008,"Private",58,16171,9959,"Physical education","Non-STEM"
"9100",2008,"Private",59,8709,26053,"Pedagogy: Others","Non-STEM"
"9101",2008,"Private",60,2462,6959,"Fine arts","Non-STEM"
"9102",2008,"Private",61,5163,10311,"Design","Non-STEM"
"9103",2008,"Private",62,3266,14224,"Music","Non-STEM"
"9104",2008,"Private",63,8976,14761,"Fine arts: Others","Non-STEM"
"9105",2008,"Private",64,478,840,"Liberal arts","Non-STEM"
"9106",2008,"Private",65,0,0,"General science","Non-STEM"
"9107",2008,"Private",66,0,547,"Liberal arts (humanities and social sciene)","Non-STEM"
"9108",2008,"Private",67,1796,289,"Liberal arts (science)","Non-STEM"
"9109",2009,"Total",1,40271,106897,"Literature","Non-STEM"
"9110",2009,"Total",2,13947,12144,"History","Non-STEM"
"9111",2009,"Total",3,17440,25817,"Philosophy","Non-STEM"
"9112",2009,"Total",4,58729,114353,"Humanities: Others","Non-STEM"
"9113",2009,"Total",5,118951,49239,"Law and politics","Non-STEM"
"9114",2009,"Total",6,366803,123187,"Commerce and economics","Non-STEM"
"9115",2009,"Total",7,71508,84993,"Sociology","Non-STEM"
"9116",2009,"Total",8,48689,29494,"Social sciences: Others","Non-STEM"
"9117",2009,"Total",9,14335,3731,"Mathematics","STEM"
"9118",2009,"Total",10,11661,1726,"Physics","STEM"
"9119",2009,"Total",11,9189,3792,"Chemistry","STEM"
"9120",2009,"Total",12,4860,3103,"Biology","STEM"
"9121",2009,"Total",13,2936,1009,"Geography","STEM"
"9122",2009,"Total",14,17880,7667,"Physical sciences: Others","STEM"
"9123",2009,"Total",15,71768,2052,"Mechanical engineering","STEM"
"9124",2009,"Total",16,120968,7776,"Telecommunications engineering","STEM"
"9125",2009,"Total",17,51990,9867,"Civil engineering","STEM"
"9126",2009,"Total",18,30531,7153,"Applied chemistry","STEM"
"9127",2009,"Total",19,6317,559,"Applied science","STEM"
"9128",2009,"Total",20,108,3,"Nuclear engineering","STEM"
"9129",2009,"Total",21,2,0,"Mining engineering","STEM"
"9130",2009,"Total",22,345,29,"Metallurgical engineering","STEM"
"9131",2009,"Total",23,813,161,"Textile engineering","STEM"
"9132",2009,"Total",24,541,64,"Marine engineering","STEM"
"9133",2009,"Total",25,2712,145,"Aeronautical engineering","STEM"
"9134",2009,"Total",26,9292,1086,"Engineering management","STEM"
"9135",2009,"Total",27,1161,695,"Crafts","STEM"
"9136",2009,"Total",28,63599,13669,"Engineering: Others","STEM"
"9137",2009,"Total",29,7515,4770,"Agricultural sciences","STEM"
"9138",2009,"Total",30,3460,3044,"Agricultural chemistry","STEM"
"9139",2009,"Total",31,2049,788,"Agricultural engineering","STEM"
"9140",2009,"Total",32,2193,1125,"Agricultural economics","STEM"
"9141",2009,"Total",33,1275,624,"Forestry","STEM"
"9142",2009,"Total",34,0,0,"Forest products","STEM"
"9143",2009,"Total",35,5729,4922,"Veterinary medicine","STEM"
"9144",2009,"Total",36,4652,1760,"Fisheries science","STEM"
"9145",2009,"Total",37,18308,13240,"Agricultural sciences: Others","STEM"
"9146",2009,"Total",38,32796,15207,"Medicine","Health"
"9147",2009,"Total",39,10055,6071,"Dentistry","Health"
"9148",2009,"Total",40,24876,29426,"Pharmacy","Health"
"9149",2009,"Total",41,4953,43759,"Nursing","Health"
"9150",2009,"Total",42,29069,39254,"Health: Others","Health"
"9151",2009,"Total",43,6,0,"Merchant marine","Non-STEM"
"9152",2009,"Total",44,2448,18739,"Home economics","Non-STEM"
"9153",2009,"Total",45,3339,29212,"Food science","Non-STEM"
"9154",2009,"Total",46,390,6419,"Clothing","Non-STEM"
"9155",2009,"Total",47,60,1259,"Housing","Non-STEM"
"9156",2009,"Total",48,431,4212,"Child","Non-STEM"
"9157",2009,"Total",49,8416,16433,"Pedagogy","Non-STEM"
"9158",2009,"Total",50,4463,5420,"Elementary school education","Non-STEM"
"9159",2009,"Total",51,699,567,"Junior high school education","Non-STEM"
"9160",2009,"Total",52,0,0,"High school education","Non-STEM"
"9161",2009,"Total",53,0,0,"Specialized subjects education","Non-STEM"
